"full_visitor_id","channel_grouping","time","country","city","total_transaction_revenue","transactions","time_on_site_minutes","page_views","session_quality_dim","date","visit_id","type","product_quantity","product_revenue","product_sku","v2_product_category","product_variant","currency_code","transaction_revenue","transaction_id","page_title","page_path_level1","ecommerce_action_type","ecommerce_action_step","ecommerce_action_option","session_id"
"7.44034E+18","Organic Search",9252,"United States","New York",0,0,9,2,0,"2017-01-17",1484641627,"PAGE",0,0,"GGOEWFKA083099","Home/Accessories/Stickers/","(not set)","USD",0,"","Stickers | Accessories | Google Merchandise Store","/google+redesign/",0,1,"",2692
"2.30247E+18","Organic Search",0,"Singapore","(not set)",0,0,40,2,0,"2016-12-18",1482073474,"PAGE",0,0,"GGOEGAAX0661","Home/Shop by Brand/YouTube/","(not set)","USD",0,"","YouTube | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",2694
"7.66154E+18","Organic Search",43752,"United States","not available in demo dataset",0,0,89,4,0,"2017-02-28",1488341717,"PAGE",0,0,"GGOEGDHB072099","Home/Drinkware/Water Bottles and Tumblers/","(not set)","USD",0,"","Water Bottles & Tumblers | Drinkware | Google Merchandise Store","/google+redesign/",0,1,"",2697
"9.00063E+18","Direct",133333,"United States","not available in demo dataset",0,0,133,5,0,"2016-08-30",1472577577,"PAGE",0,0,"GGOEAFKQ020599","Home/Lifestyle/","(not set)","USD",0,"","Lifestyle","/google+redesign/",0,1,"",2698
"3.49803E+17","Referral",72264,"United States","not available in demo dataset",0,0,96,5,0,"2016-08-22",1471880673,"PAGE",0,0,"GGOEGAAX0605","Home/Apparel/Women's/Women's-Outerwear/","(not set)","USD",0,"","Women's-Outerwear","/google+redesign/",0,1,"",2699
"8.59044E+18","Organic Search",106536,"Poland","Warsaw",0,0,153,4,0,"2016-08-09",1470743312,"PAGE",0,0,"GGOEGFPR113699","Home/Shop by Brand/Google/","(not set)","USD",0,"","Google","/google+redesign/",0,1,"",2700
"5.28279E+17","Organic Search",0,"India","not available in demo dataset",0,0,69,2,0,"2017-05-07",1494158259,"PAGE",0,0,"GGOEYHPB072210","Home/Shop by Brand/YouTube/","(not set)","USD",0,"","YouTube | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",2702
"5.14051E+18","Organic Search",12932,"United States","not available in demo dataset",0,0,417,5,0,"2017-02-28",1488350897,"PAGE",0,0,"GGOEAHPB080210","Home/Apparel/Headgear/","(not set)","USD",0,"","Headgear | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",2704
"5.6849E+18","Organic Search",283570,"United States","Mountain View",0,0,324,5,0,"2016-09-20",1474386349,"PAGE",0,0,"GGOEGAAX0589","Home/Apparel/Men's/Men's-Performance Wear/","(not set)","USD",0,"","Men's-Performance Wear","/google+redesign/",0,1,"",2705
"1.56129E+18","Organic Search",594887,"Brazil","not available in demo dataset",0,0,698,5,0,"2016-11-16",1479337752,"PAGE",0,0,"GGOEYHPA003510","Home/Apparel/Headgear/","(not set)","USD",0,"","Headgear | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",2706
"3.59089E+18","Direct",291932,"United States","not available in demo dataset",0,0,292,2,0,"2017-06-27",1498620101,"PAGE",0,0,"GGOEGDWR015799","Home/Drinkware/","(not set)","USD",0,"","Drinkware | Google Merchandise Store","/google+redesign/",0,1,"",2707
"8.38932E+18","Organic Search",41106,"United States","Austin",0,0,70,5,0,"2016-08-05",1470445824,"PAGE",0,0,"GGOEADHH055999","Home/Accessories/Drinkware/","(not set)","USD",0,"","Drinkware","/google+redesign/",0,1,"",2807
"1.41244E+18","Organic Search",1319892,"United Kingdom","London",0,0,1368,7,0,"2016-08-03",1470222606,"PAGE",0,0,"GGOEGAAX0345","Home/Brands/Android/","(not set)","USD",0,"","Android","/google+redesign/",0,1,"",3165
"2.51065E+18","Organic Search",26575,"United States","not available in demo dataset",0,0,134,5,0,"2017-05-17",1495069459,"PAGE",0,0,"GGOEGAAX0104","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's T-Shirts | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",2708
"3.9287E+17","Organic Search",562659,"India","not available in demo dataset",0,0,798,8,0,"2017-05-14",1494821661,"PAGE",0,0,"GGOEGACB023699","Home/Accessories/","(not set)","USD",0,"","Accessories | Google Merchandise Store","/google+redesign/",0,1,"",2709
"9.68204E+18","Direct",0,"United States","not available in demo dataset",0,0,22,2,0,"2017-06-12",1497317494,"PAGE",0,0,"GGOENEBQ079199","Home/Nest/Nest-USA/","(not set)","USD",0,"","Nest-USA","/google+redesign/",0,1,"",2710
"8.30169E+17","Organic Search",81864,"Russia","not available in demo dataset",0,0,82,4,0,"2016-09-25",1474790287,"PAGE",0,0,"GGOEGAAX0360","Home/Apparel/Women's/Women's-Outerwear/","(not set)","USD",0,"","Women's-Outerwear","/google+redesign/",0,1,"",2714
"9.15929E+18","Referral",281234,"United States","New York",0,0,281,8,0,"2016-08-01",1470083542,"PAGE",0,0,"GGOEGOAJ021599","Home/Office/","(not set)","USD",0,"","Office","/google+redesign/",0,1,"",2715
"3.01164E+18","Organic Search",17210,"Italy","not available in demo dataset",0,0,17,2,0,"2016-09-13",1473751323,"PAGE",0,0,"GGOEGAAX0334","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's-T-Shirts","/google+redesign/",0,1,"",2716
"4.114E+18","Organic Search",58593,"United States","not available in demo dataset",0,0,59,2,0,"2017-04-15",1492283334,"PAGE",0,0,"GGOEGAAX0338","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's T-Shirts | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",2723
"8.54965E+18","Organic Search",15311,"United States","Sunnyvale",0,0,23,5,0,"2016-11-10",1478795588,"PAGE",0,0,"GGOEGAAX0278","Home/Apparel/","(not set)","USD",0,"","Apparel | Google Merchandise Store","/google+redesign/",0,1,"",2726
"8.24368E+18","Organic Search",48037,"Malaysia","not available in demo dataset",0,0,48,2,0,"2017-01-29",1485677097,"PAGE",0,0,"GGOEGBRJ037299","Home/Bags/","(not set)","USD",0,"","Bags | Google Merchandise Store","/google+redesign/",0,1,"",2730
"3.54685E+18","Display",139078,"United States","not available in demo dataset",0,0,139,4,0,"2016-10-07",1475864222,"PAGE",0,0,"GGOEGAAX0605","(not set)","(not set)","USD",0,"","Store search results","/asearch.html",0,1,"",2732
"6.49675E+18","Paid Search",12098,"United States","Menlo Park",0,0,12,3,0,"2016-11-25",1480126532,"PAGE",0,0,"GGOEGEVB070699","Home/Electronics/Power/","(not set)","USD",0,"","Power & Chargers | Electronics | Google Merchandise Store","/google+redesign/",0,1,"",2733
"4.04025E+18","Organic Search",35446,"United States","Mountain View",0,0,103,10,0,"2016-08-09",1470786099,"PAGE",0,0,"GGOEGOAQ012899","Home/Office/","(not set)","USD",0,"","Office","/google+redesign/",0,1,"",2735
"2.96981E+18","Organic Search",26513,"United States","not available in demo dataset",0,0,56,5,0,"2016-10-12",1476295124,"PAGE",0,0,"GGOEGAAX0595","Home/Apparel/Men's/Men's-Outerwear/","(not set)","USD",0,"","Men's Outerwear | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",2738
"7.66687E+18","Organic Search",169378,"Canada","Montreal",0,0,369,9,0,"2017-02-09",1486646466,"PAGE",0,0,"GGOEGDHB072199","Home/Drinkware/Water Bottles and Tumblers/","(not set)","USD",0,"","Water Bottles & Tumblers | Drinkware | Google Merchandise Store","/google+redesign/",0,1,"",2739
"1.88963E+18","Organic Search",113203,"United States","not available in demo dataset",0,0,133,6,0,"2016-08-15",1471281040,"PAGE",0,0,"GGOEGBRJ037299","Home/Limited Supply/Bags/","(not set)","USD",0,"","Bags","/google+redesign/",0,1,"",2740
"4.87329E+17","Referral",84044,"United States","Los Angeles",0,0,134,7,0,"2016-10-13",1476414235,"PAGE",0,0,"GGOEGAAX0569","Home/Apparel/Men's/Men's-Outerwear/","(not set)","USD",0,"","Men's Outerwear | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",2741
"3.50063E+18","Referral",112439,"United States","Mountain View",0,0,128,8,0,"2016-11-09",1478713799,"PAGE",0,0,"GGOEGAAX0320","Home/Shop by Brand/Android/","(not set)","USD",0,"","Android | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",2742
"1.32199E+18","Organic Search",33633,"United States","not available in demo dataset",0,0,111,4,0,"2016-09-24",1474738241,"PAGE",0,0,"GGOEGAAX0106","Home/Apparel/","(not set)","USD",0,"","Apparel","/google+redesign/",0,1,"",2743
"1.77606E+18","Referral",90466,"United States","not available in demo dataset",0,0,90,3,0,"2016-10-02",1475449511,"PAGE",0,0,"GGOEGEFR024199","Home/Electronics/Audio/","(not set)","USD",0,"","Audio","/google+redesign/",0,1,"",2744
"3.37657E+17","Organic Search",11879,"United Kingdom","not available in demo dataset",0,0,61,3,0,"2017-02-08",1486590391,"PAGE",0,0,"GGOEYDHJ056099","Home/Shop by Brand/YouTube/","(not set)","USD",0,"","YouTube | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",2745
"1.7297E+18","Organic Search",79469,"Australia","Sydney",0,0,1044,9,0,"2017-02-05",1486292657,"PAGE",0,0,"GGOEGEVB070599","Home/Electronics/","(not set)","USD",0,"","Electronics | Google Merchandise Store","/google+redesign/",0,1,"",2746
"4.29554E+18","Direct",0,"United Kingdom","London",0,0,41,2,0,"2017-02-19",1487539850,"PAGE",0,0,"GGOEYHPA003610","Home/Shop by Brand/YouTube/","(not set)","USD",0,"","YouTube | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",2747
"7.52851E+18","Organic Search",0,"United States","not available in demo dataset",0,0,114,4,0,"2017-03-03",1488575313,"PAGE",0,0,"GGOEGAAX0107","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's T-Shirts | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",2751
"7.28792E+18","Referral",132766,"United States","Cambridge",0,0,133,4,0,"2017-05-31",1496261142,"PAGE",0,0,"GGOEGAAX0309","(not set)","(not set)","USD",0,"","Store search results","/asearch.html",0,1,"",2996
"6.49184E+18","Referral",50768,"Malaysia","not available in demo dataset",0,0,74,4,0,"2016-12-20",1482267780,"PAGE",0,0,"GGOEGETR014599","Home/Electronics/","(not set)","USD",0,"","Electronics | Google Merchandise Store","/google+redesign/",0,1,"",2753
"1.21673E+17","Organic Search",489879,"Spain","not available in demo dataset",0,0,490,2,0,"2016-08-30",1472551116,"PAGE",0,0,"GGOEGAAX0107","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's-T-Shirts","/google+redesign/",0,1,"",2754
"3.0839E+17","Organic Search",0,"Malaysia","Kuala Lumpur",0,0,92,4,0,"2016-09-27",1475026014,"PAGE",0,0,"GGOEGAAX0104","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's-T-Shirts","/google+redesign/",0,1,"",2755
"5.46629E+17","Organic Search",32134,"United States","not available in demo dataset",0,0,68,6,0,"2016-10-18",1476851260,"PAGE",0,0,"GGOEGAAX0334","Home/Shop by Brand/Android/","(not set)","USD",0,"","Android | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",2756
"1.83103E+18","Organic Search",3190,"United States","not available in demo dataset",0,0,3,1,0,"2016-08-29",1472465227,"PAGE",0,0,"GGOEGAAX0753","Home/Fruit Games/","(not set)","USD",0,"","Fruit Games","/google+redesign/",0,1,"",2758
"4.04025E+18","Organic Search",35446,"United States","Mountain View",0,0,103,10,0,"2016-08-09",1470786099,"PAGE",0,0,"GGOEGOAA017199","Home/Office/","(not set)","USD",0,"","Office","/google+redesign/",0,1,"",2760
"4.54085E+17","Organic Search",17331,"Czechia","not available in demo dataset",0,0,210,7,0,"2017-02-08",1486589325,"PAGE",0,0,"GGOEYHPA003510","Home/Shop by Brand/YouTube/","(not set)","USD",0,"","YouTube | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",2762
"7.98642E+18","Referral",7336,"United States","San Francisco",0,0,315,7,0,"2017-02-16",1487291606,"PAGE",0,0,"GGOEGHPB071610","Home/Apparel/","(not set)","USD",0,"","Apparel | Google Merchandise Store","/google+redesign/",0,1,"",2763
"7.89474E+18","Direct",10842,"United States","Mountain View",0,0,26,3,0,"2017-05-01",1493683815,"PAGE",0,0,"GGOEGHPB003410","Home/Shop by Brand/Google/","(not set)","USD",0,"","Google | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",2764
"1.17262E+18","Referral",14997,"United States","not available in demo dataset",0,0,46,4,0,"2016-11-22",1479833320,"PAGE",0,0,"GGOEGAAX0074","Home/Drinkware/","(not set)","USD",0,"","Drinkware | Google Merchandise Store","/google+redesign/",0,1,"",2765
"9.46062E+18","Referral",124101,"United States","San Francisco",0,0,228,4,0,"2016-09-14",1473905006,"PAGE",0,0,"GGOEGAAX0325","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's-T-Shirts","/google+redesign/",0,1,"",2766
"3.96717E+16","Direct",77352,"India","not available in demo dataset",0,0,103,4,0,"2016-08-06",1470542395,"PAGE",0,0,"GGOEGAAX0324","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's-T-Shirts","/google+redesign/",0,1,"",2767
"9.52939E+18","Organic Search",23567,"United States","not available in demo dataset",0,0,24,3,0,"2016-09-27",1474997292,"PAGE",0,0,"GGOEADHH073999","Home/Drinkware/Water Bottles and Tumblers/","(not set)","USD",0,"","Water Bottles and Tumblers","/google+redesign/",0,1,"",2769
"3.62698E+18","Direct",4572,"United States","Chicago",0,0,29,3,0,"2016-10-13",1476389869,"PAGE",0,0,"GGOEGESB015099","Home/Accessories/","(not set)","USD",0,"","Accessories | Google Merchandise Store","/google+redesign/",0,1,"",2770
"2.7083E+18","Display",33453,"United States","not available in demo dataset",0,0,212,7,0,"2017-01-18",1484783625,"PAGE",0,0,"GGOEGBCR024399","Home/Bags/More Bags/","(not set)","USD",0,"","More Bags | Bags | Google Merchandise Store","/google+redesign/",0,1,"",2771
"8.145E+18","Direct",48812,"Canada","not available in demo dataset",0,0,49,2,0,"2016-09-16",1474037634,"PAGE",0,0,"GGOEGAAX0580","Home/Apparel/Women's/","(not set)","USD",0,"","Women's","/google+redesign/",0,1,"",2775
"4.35717E+18","Organic Search",0,"China","not available in demo dataset",0,0,216,2,0,"2017-06-23",1498210001,"PAGE",0,0,"GGOEGAAX0339","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's T-Shirts | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",2776
"7.38169E+18","Organic Search",100850,"United States","not available in demo dataset",0,0,144,9,0,"2016-08-15",1471319038,"PAGE",0,0,"GGOEAFKQ020499","Home/Office/","(not set)","USD",0,"","Office","/google+redesign/",0,1,"",2777
"4.47725E+18","Direct",1114852,"United States","Washington",0,0,1115,2,0,"2017-01-24",1485302732,"PAGE",0,0,"GGOEGAAX0359","Home/Apparel/Men's/Men's-Outerwear/","(not set)","USD",0,"","Men's Outerwear | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",2778
"5.74632E+17","Paid Search",4622,"United States","not available in demo dataset",0,0,5,2,0,"2016-12-22",1482432826,"PAGE",0,0,"GGOEGAAX0104","Home/Apparel/Men's/","(not set)","USD",0,"","Men's Apparel | Google Merchandise Store","/google+redesign/",0,1,"",2779
"9.97089E+17","Organic Search",8933,"Canada","Waterloo",0,0,9,3,0,"2016-08-15",1471282018,"PAGE",0,0,"GGOEGAAX0331","Home/Apparel/","(not set)","USD",0,"","Apparel","/google+redesign/",0,1,"",2780
"7.73017E+18","Direct",41512,"United States","not available in demo dataset",0,0,44,4,0,"2016-09-15",1473955836,"PAGE",0,0,"GGOEGAAX0213","Home/Accessories/Sports & Fitness/","(not set)","USD",0,"","Sports & Fitness","/google+redesign/",0,1,"",2781
"7.90425E+18","Referral",49375,"United States","Los Angeles",0,0,49,3,0,"2016-11-15",1479254965,"PAGE",0,0,"GGOEGAAX0304","(not set)","(not set)","USD",0,"","Store search results","/asearch.html",0,1,"",2782
"1.46685E+18","Organic Search",0,"United States","not available in demo dataset",0,0,102,4,0,"2017-05-24",1495634846,"PAGE",0,0,"GGOEGAAX0314","Home/Shop by Brand/YouTube/","(not set)","USD",0,"","YouTube | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",2784
"3.88596E+18","Organic Search",59574,"United States","not available in demo dataset",0,0,105,5,0,"2016-08-03",1470287852,"PAGE",0,0,"GGOEGFSR022099","Home/Lifestyle/","(not set)","USD",0,"","Lifestyle","/google+redesign/",0,1,"",2785
"8.00885E+18","Organic Search",0,"United States","not available in demo dataset",0,0,502,5,0,"2017-03-04",1488660608,"PAGE",0,0,"GGOEYOBR078599","Home/Shop by Brand/YouTube/","(not set)","USD",0,"","YouTube | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",2786
"6.91293E+18","Organic Search",36510,"United States","not available in demo dataset",0,0,37,2,0,"2017-01-18",1484808857,"PAGE",0,0,"GGOEGAAX0107","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's T-Shirts | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",2787
"2.745E+18","Referral",14603,"United States","not available in demo dataset",0,0,15,2,0,"2016-12-08",1481237898,"PAGE",0,0,"GGOEGAAX0318","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's T-Shirts | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",2788
"8.01826E+18","Direct",14176,"Canada","Kitchener",0,0,75,4,0,"2016-11-30",1480540445,"PAGE",0,0,"GGOEGODR017799","Home/Electronics/","(not set)","USD",0,"","Electronics | Google Merchandise Store","/google+redesign/",0,1,"",2789
"8.76216E+18","Organic Search",19219,"Ireland","Dublin",0,0,48,3,0,"2016-12-05",1480970426,"PAGE",0,0,"GGOEGAAX0661","Home/Shop by Brand/YouTube/","(not set)","USD",0,"","YouTube | Shop by Brand | Google Merchandise Store","/store.html",0,1,"",2790
"4.59999E+17","Organic Search",0,"United Kingdom","not available in demo dataset",0,0,14,2,0,"2017-04-27",1493319688,"PAGE",0,0,"GGOEYOCR077399","Home/Shop by Brand/YouTube/","(not set)","USD",0,"","YouTube | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",2792
"3.56351E+17","Organic Search",78667,"United States","Atlanta",0,0,284,7,0,"2016-08-20",1471731311,"PAGE",0,0,"GGOEGBPB021199","Home/Bags/","(not set)","USD",0,"","Bags","/google+redesign/",0,1,"",2793
"4.65218E+18","Organic Search",97192,"Italy","Rome",0,0,143,9,0,"2016-12-09",1481312435,"PAGE",0,0,"GGOEGAAX0304","Home/Shop by Brand/","(not set)","USD",0,"","Shop by Brand | Google Merchandise Store","/store.html",0,1,"",2794
"3.03682E+18","Referral",0,"United States","Mountain View",0,0,186,7,0,"2016-11-10",1478800723,"PAGE",0,0,"GGOEGOBC078699","Home/Accessories/Housewares/","(not set)","USD",0,"","Housewares | Accessories | Google Merchandise Store","/google+redesign/",0,1,"",2795
"6.6104E+18","Organic Search",37172,"United States","Mountain View",0,0,123,6,0,"2017-05-10",1494435275,"PAGE",0,0,"GGOEAHPA004110","Home/Shop by Brand/Android/","(not set)","USD",0,"","Android | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",2796
"3.44805E+18","Referral",20079,"United States","not available in demo dataset",0,0,90,6,0,"2017-05-10",1494439684,"PAGE",0,0,"GGOEGOBC078699","Home/Accessories/Fun/","(not set)","USD",0,"","Fun | Accessories | Google Merchandise Store","/google+redesign/",0,1,"",2797
"4.40545E+18","Organic Search",6114,"Singapore","Singapore",0,0,6,2,0,"2016-08-21",1471797142,"PAGE",0,0,"GGOEGOAB012999","Home/Office/","(not set)","USD",0,"","Office","/google+redesign/",0,1,"",2798
"4.35723E+18","Referral",54830,"United States","Mountain View",0,0,55,2,0,"2016-10-27",1477589492,"PAGE",0,0,"GGOEGEFR024199","Home/Electronics/","(not set)","USD",0,"","Electronics | Google Merchandise Store","/google+redesign/",0,1,"",2799
"7.85693E+18","Referral",84476,"United States","Mountain View",0,0,189,8,0,"2017-02-03",1486163441,"PAGE",0,0,"GGOEGEFR024199","Home/Electronics/","(not set)","USD",0,"","Electronics | Google Merchandise Store","/google+redesign/",0,1,"",2802
"9.31855E+18","Organic Search",16635,"Germany","not available in demo dataset",0,0,17,2,0,"2016-11-17",1479407668,"PAGE",0,0,"GGOEYOBR078599","Home/Shop by Brand/YouTube/","(not set)","USD",0,"","YouTube | Shop by Brand | Google Merchandise Store","/store.html",0,1,"",2805
"6.73918E+18","Organic Search",21117,"United States","not available in demo dataset",0,0,111,4,0,"2017-06-01",1496378026,"PAGE",0,0,"GGOEGEHQ024099","Home/Electronics/","(not set)","USD",0,"","Electronics | Google Merchandise Store","/google+redesign/",0,1,"",2806
"7.90341E+18","Referral",16936,"Canada","not available in demo dataset",0,0,234,5,0,"2017-06-09",1497037787,"PAGE",0,0,"GGOEGBRJ037399","Home/Shop by Brand/Google/","(not set)","USD",0,"","Google | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",2808
"9.45148E+18","Direct",71458,"United States","San Francisco",0,0,71,6,0,"2017-06-17",1497722586,"PAGE",0,0,"GGOEGAAX0104","Home/Apparel/Men's/","(not set)","USD",0,"","Men's Apparel | Google Merchandise Store","/google+redesign/",0,1,"",2809
"2.37785E+18","Organic Search",0,"United States","Mountain View",0,0,223,9,0,"2016-08-06",1470494898,"PAGE",0,0,"GGOEGAAX0355","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's-T-Shirts","/google+redesign/",0,1,"",2810
"2.57947E+18","Organic Search",0,"France","not available in demo dataset",0,0,35,2,0,"2017-01-25",1485338027,"PAGE",0,0,"GGOEGAAX0325","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's T-Shirts | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",2811
"4.02582E+18","Organic Search",42528,"India","not available in demo dataset",0,0,43,2,0,"2016-12-30",1483085527,"PAGE",0,0,"GGOEGAAX0607","Home/Shop by Brand/Google/","(not set)","USD",0,"","Google | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",2817
"2.79384E+17","Organic Search",39863,"Taiwan","not available in demo dataset",0,0,71,4,0,"2017-02-14",1487078466,"PAGE",0,0,"GGOEADHH073999","Home/Shop by Brand/Android/","(not set)","USD",0,"","Android | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",2819
"5.69266E+18","Referral",18129,"United States","Mountain View",0,0,31,4,0,"2016-08-02",1470192164,"PAGE",0,0,"GGOEGAAX0586","Home/Apparel/Women's/Women's-Outerwear/","(not set)","USD",0,"","Women's-Outerwear","/google+redesign/",0,1,"",2821
"6.13828E+18","Direct",9370,"United States","Mountain View",0,0,50,7,0,"2016-11-30",1480531956,"PAGE",0,0,"GGOEGEFR024199","Home/Electronics/","(not set)","USD",0,"","Electronics | Google Merchandise Store","/google+redesign/",0,1,"",2822
"8.86965E+17","Organic Search",38315,"United States","not available in demo dataset",0,0,42,4,0,"2017-02-21",1487748406,"PAGE",0,0,"GGOEGOBC078699","Home/Accessories/Fun/","(not set)","USD",0,"","Fun | Accessories | Google Merchandise Store","/google+redesign/",0,1,"",2826
"5.80331E+18","Organic Search",37456,"United States","not available in demo dataset",0,0,89,3,0,"2016-11-17",1479396817,"PAGE",0,0,"GGOEGAAX0279","Home/Apparel/","(not set)","USD",0,"","Apparel | Google Merchandise Store","/google+redesign/",0,1,"",2827
"1.61866E+18","Direct",198322,"United States","not available in demo dataset",0,0,198,5,0,"2017-04-26",1493239022,"PAGE",0,0,"GGOEGAAX0105","(not set)","(not set)","USD",0,"","Store search results","/asearch.html",0,1,"",2829
"8.75841E+18","Display",4253,"United States","not available in demo dataset",0,0,49,6,0,"2016-09-07",1473276130,"PAGE",0,0,"GGOEGAAX0106","Home/Apparel/","(not set)","USD",0,"","Apparel","/google+redesign/",0,1,"",2832
"3.15275E+17","Organic Search",0,"United States","not available in demo dataset",0,0,78,4,0,"2016-12-29",1483073132,"PAGE",0,0,"GGOEYDHJ056099","Home/Shop by Brand/YouTube/","(not set)","USD",0,"","YouTube | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",2834
"1.8206E+18","Organic Search",14608,"United Kingdom","London",0,0,15,2,0,"2017-04-01",1491076919,"PAGE",0,0,"GGOEYOCR078099","Home/Shop by Brand/YouTube/","(not set)","USD",0,"","YouTube | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",2836
"7.6349E+18","Organic Search",226161,"United States","Salem",0,0,226,3,0,"2017-01-06",1483737668,"PAGE",0,0,"GGOEGHPB071610","Home/Apparel/","(not set)","USD",0,"","Apparel | Google Merchandise Store","/google+redesign/",0,1,"",2839
"9.32793E+17","Organic Search",5794,"United States","Seattle",0,0,88,3,0,"2016-09-01",1472749078,"PAGE",0,0,"GGOEGBFC018799","Home/Bags/","(not set)","USD",0,"","Bags","/google+redesign/",0,1,"",2840
"9.53325E+18","Referral",892683,"Spain","Pozuelo de Alarcon",0,0,897,5,0,"2017-02-28",1488310304,"PAGE",0,0,"GGOEGESC014099","Home/Accessories/","(not set)","USD",0,"","Accessories | Google Merchandise Store","/google+redesign/",0,1,"",2842
"7.59273E+18","Organic Search",208482,"United States","not available in demo dataset",0,0,208,7,0,"2017-05-16",1494969670,"PAGE",0,0,"GGOEGOAC021799","Home/Office/Writing Instruments/","(not set)","USD",0,"","Writing Instruments | Office | Google Merchandise Store","/google+redesign/",0,1,"",2843
"7.09451E+18","Referral",213926,"United States","Mountain View",0,0,1011,9,0,"2017-06-02",1496456364,"PAGE",0,0,"GGOEGAAX0278","Home/Apparel/Women's/Women's-T-Shirts/","(not set)","USD",0,"","Women's T-Shirts | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",2844
"9.09569E+17","Organic Search",226388,"United States","not available in demo dataset",0,0,226,5,0,"2016-08-16",1471367077,"PAGE",0,0,"GGOEGOLC014299","Home/Office/","(not set)","USD",0,"","Office","/google+redesign/",0,1,"",2846
"5.64691E+18","Organic Search",1393047,"United States","Austin",0,0,1393,7,0,"2016-09-14",1473903084,"PAGE",0,0,"GGOEGAAX0620","Home/Apparel/Kid's/Kid's-Infant/","(not set)","USD",0,"","Kid's-Infant","/google+redesign/",0,1,"",2847
"6.41721E+18","Paid Search",43934,"United States","Mountain View",0,0,242,8,0,"2017-02-04",1486195959,"PAGE",0,0,"GGOEGAAX0107","Home/Apparel/Men's/","(not set)","USD",0,"","Men's Apparel | Google Merchandise Store","/google+redesign/",0,1,"",2848
"6.19265E+17","Organic Search",48321,"United States","not available in demo dataset",0,0,125,8,0,"2016-08-30",1472570908,"PAGE",0,0,"GGOEGDHC017999","Home/Drinkware/","(not set)","USD",0,"","Drinkware","/google+redesign/",0,1,"",2850
"5.87827E+18","Organic Search",165654,"Canada","Montreal",0,0,225,9,0,"2016-10-27",1477637552,"PAGE",0,0,"GGOEGAAX0168","Home/Accessories/Pet/","(not set)","USD",0,"","Pet | Accessories | Google Merchandise Store","/google+redesign/",0,1,"",2851
"6.64021E+17","Direct",24202,"Spain","not available in demo dataset",0,0,221,4,0,"2016-08-09",1470748394,"PAGE",0,0,"GGOEGAAX0317","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's-T-Shirts","/google+redesign/",0,1,"",2853
"3.87379E+18","Organic Search",67832,"United States","Mountain View",0,0,81,12,0,"2016-08-31",1472664065,"PAGE",0,0,"GGOEGAYR023499","Home/Lifestyle/","(not set)","USD",0,"","Lifestyle","/google+redesign/",0,1,"",2855
